dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
B008,0.3691436376485948,0.46099270381658347,1.7094017094017095,6,159.63133041964392,351,351,14,l2,13.591006351375473,16.97267439151484,2212.0,70.98844672657253,0,0.0,351,B
C001,0.05114720217354742,0.06675289573494017,1.1396011396011396,4,5.057308571321162,351,351,14,l2,13.6089444598061,17.761214924437414,29325.0,81.49228845352229,0,0.0,351,C
C094,0.05672905889463922,0.07006643261635831,0.8547008547008548,3,5.84755350417484,351,351,14,l2,13.77578727887343,17.014565196738747,30242.0,83.29064419289983,0,0.0,351,C
C003,0.05444260706535173,0.06938044408182698,0.5698005698005698,2,5.278942383120901,351,351,14,l2,13.786388158944893,17.56906555933056,35721.0,84.86410719376603,0,0.0,351,C
A044,0.05078776711685271,0.06062823671369044,1.1396011396011396,4,5.095932093558021,351,351,14,l2,13.856523447801377,16.54131755170898,32484.0,82.57244534824606,0,0.0,351,A
A031,0.05093629788320348,0.06394251034371519,0.8547008547008548,3,4.973157421806697,351,351,14,l2,13.91678338176414,17.470332598183152,33877.0,83.19703332596576,0,0.0,351,A
A032,0.05181299825010463,0.06218927297028796,0.5698005698005698,2,5.227966697651146,351,351,14,l2,14.005451988528282,16.810238862891683,38896.0,85.16191185164101,0,0.0,351,A
A077,0.05145103930099293,0.06338980662673571,0.8547008547008548,3,5.2989540812611615,351,351,14,l2,14.094653085321008,17.365195060932038,32197.0,82.46759899595307,0,0.0,351,A
A034,0.05293304298621919,0.06510283710472328,1.1396011396011396,4,5.320317212425986,351,351,14,l2,14.315447403161945,17.606700612544053,31782.0,82.42219917012447,0,0.0,351,A
A020,0.05405269710735798,0.06534447424933094,1.1396011396011396,4,5.6455209541821265,351,351,14,l2,14.582062512230296,17.62830088644842,31658.0,82.39764712006455,0,0.0,351,A
B019,0.2954292970167472,0.3428569144199431,1.1396011396011396,4,35.42175897115818,351,351,14,l2,14.61575425269463,16.96213766069035,3946.0,76.04548082482174,0,0.0,351,B
