dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
A083,0.0465899885373641,0.0562431107686735,1.7094017094017095,6,4.63736684960427,351,351,14,l2,77.34389396236706,93.36901192661378,88600.0,68.08889981863453,0,0.0,351,A
A033,0.04578426330190843,0.05721974286226314,1.9943019943019942,7,4.605961013196884,351,351,14,l2,77.57275993856082,96.94801350261105,80613.0,65.47301907020565,0,0.0,351,A
E098,0.11501769948779061,0.1637173182027746,0.8547008547008548,3,10.593274105607229,351,351,14,l2,78.01837337136347,111.05211559424615,78575.0,82.14674026680049,0,0.0,351,E
C002,0.05208242980271842,0.065641701791472,1.7094017094017095,6,5.147314624860512,351,351,14,l2,78.7069382412699,99.1977023445934,79104.0,67.68835836221281,0,0.0,351,C
A002,0.04735254882716383,0.05973908247207158,1.9943019943019942,7,4.61748603522321,351,351,14,l2,78.85939687072836,99.4875277052838,82652.0,66.45867841693067,0,0.0,351,A
D036,0.14656757249862773,0.1603055006278188,0.5698005698005698,2,14.290820990501746,351,351,14,l2,79.53399543780235,86.98879798740566,88197.0,86.70907231900587,0,0.0,351,D
E087,0.11730603531336374,0.1352605509414637,0.8547008547008548,3,12.019869874240108,351,351,14,l2,79.99970823665475,92.24422752282334,81516.0,82.6265001621797,0,0.0,351,E
D023,0.14673137378469817,0.16342226579004349,1.1396011396011396,4,14.280873989465729,351,351,14,l2,80.01082056095753,89.11215949615716,38241.0,73.71474834705168,0,0.0,351,D
E023,0.11923379545422658,0.18640716226017098,1.4245014245014245,5,10.657185588759765,351,351,14,l2,80.04188467661837,125.13549977742824,46953.0,73.69684983754767,0,0.0,351,E
D095,0.29314693985851514,0.3595092545823615,0.5698005698005698,2,37.96837293140622,351,351,14,l2,80.30973387423064,98.49017211220882,60098.0,89.65702436186243,0,0.0,351,D
A084,0.048519001517594085,0.059365378531046994,1.7094017094017095,6,4.829778200217976,351,351,14,l2,80.95416137826606,99.05138777725075,87080.0,67.56830155885069,0,0.0,351,A
D012,0.06021455940286886,0.0763587769615753,1.4245014245014245,5,5.94850544391982,351,351,14,l2,82.3927310256691,104.4831720772233,92102.0,72.8148124723294,0,0.0,351,D
D057,0.06796137222633832,0.08009451237571594,1.1396011396011396,4,6.589188121224067,351,351,14,l2,82.68149565513424,97.44261865310568,90406.0,74.76698892628828,0,0.0,351,D
A036,0.049162285009134735,0.06126566148733839,1.1396011396011396,4,5.077830651120311,351,351,14,l2,83.01829176162202,103.45675672681972,111813.0,72.51073267532198,0,0.0,351,A
C047,0.057418384439929825,0.0695928392776109,1.7094017094017095,6,5.659369576645129,351,351,14,l2,83.9604007138543,101.76257534163061,76248.0,67.45700332649162,0,0.0,351,C
C038,0.056701274229664596,0.07133887729151159,1.1396011396011396,4,5.604957846674097,351,351,14,l2,85.14770580494758,107.12884002340375,109303.0,74.41805047761052,0,0.0,351,C
A085,0.05288539712023688,0.06374047001122113,1.9943019943019942,7,5.230486587800837,351,351,14,l2,87.9793028936025,106.03762896869577,78683.0,65.32962470939887,0,0.0,351,A
D092,0.9408472936171887,0.9673516989216359,0.8547008547008548,3,118.89870446367337,351,351,14,l2,88.4878941791756,90.98066747806566,17055.0,87.6233045622688,0,0.0,351,D
D005,0.06809755697517997,0.08101862106422907,1.7094017094017095,6,6.990515674687018,351,351,14,l2,89.09022949638332,105.99451529110613,81562.0,71.33099533858653,0,0.0,351,D
D014,1.550521604408072,1.584924759259444,0.5698005698005698,2,491.8793857695783,351,351,14,l2,91.43660025539226,93.46540624476134,21740.0,93.40494092373791,0,0.0,351,D
E017,0.1399498052176055,0.16362412741810173,0.8547008547008548,3,14.33803628262558,351,351,14,l2,92.17548709460411,107.76816460546084,82443.0,83.30941794664511,0,0.0,351,E
A042,0.05503919784057618,0.06600482171198448,1.1396011396011396,4,5.595017263306639,351,351,14,l2,93.10186088054799,111.6508228603613,120009.0,73.87806109257457,0,0.0,351,A
E054,0.13483281578202466,0.1639730144529737,0.8547008547008548,3,13.448523312003896,351,351,14,l2,93.99844783203889,114.31348337216014,78411.0,81.76500031283238,0,0.0,351,E
D017,1.3742520209877511,1.401224061214315,0.5698005698005698,2,217.21343206924618,351,351,14,l2,95.27364295930465,97.14355072817418,23522.0,92.87688541419885,0,0.0,351,D
C081,0.06709743158723337,0.08525275138974911,1.7094017094017095,6,6.9650973655307356,351,351,14,l2,97.08596913047788,123.35563066900347,79495.0,68.63193701004938,0,0.0,351,C
E072,0.1364010451577067,0.19031437984207925,1.4245014245014245,5,12.584151634100976,351,351,14,l2,97.24150977452452,135.67680222867045,53056.0,74.74676321832602,0,0.0,351,E
D082,0.3905795396923624,0.3989077911105159,0.8547008547008548,3,40.15096323434082,351,351,14,l2,98.04881760943913,100.13949344193985,31042.0,83.1266904105187,0,0.0,351,D
D063,6.1617127456587495,6.350701663487756,0.5698005698005698,2,685.9526366041135,161,351,14,l2,99.02627235971796,102.0635557941152,13463.0,96.83521542113212,0,0.0,351,D
E027,0.15127252744180472,0.17311159630033673,1.4245014245014245,5,15.386971648850913,351,351,14,l2,100.508311673022,115.01859967178869,54890.0,76.69521720297894,0,0.0,351,E
E006,0.1439887759761444,0.16746631263296222,1.1396011396011396,4,14.87040887447072,351,351,14,l2,100.9935633798945,117.46068083595898,67000.0,79.17562808725863,0,0.0,351,E
D046,0.4115747975314165,0.43140855128018496,0.8547008547008548,3,43.31924245706881,351,351,14,l2,102.49385036303016,107.43302011068288,34542.0,84.58505766829101,0,0.0,351,D
E030,0.15038495767083077,0.18080268970051727,0.8547008547008548,3,14.95833314739512,351,351,14,l2,102.72663639870866,123.50472050155135,78078.0,82.19861665280513,0,0.0,351,E
E029,0.14909528139836015,0.18987143966568285,0.8547008547008548,3,14.476261067244472,351,351,14,l2,103.80004995496205,132.1883881063939,81691.0,82.42374711182411,0,0.0,351,E
D020,0.08707404586879046,0.10508722624835196,1.4245014245014245,5,8.414605298601687,351,351,14,l2,104.45784576695425,126.06724727215042,76388.0,71.70966167248694,0,0.0,351,D
D087,0.2420549892642053,0.2980328095675011,1.1396011396011396,4,22.34003715198589,351,351,14,l2,105.52769993494516,129.93211581554783,24650.0,69.44444444444444,0,0.0,351,D
D058,0.17480683882975423,0.1841772324459387,1.1396011396011396,4,17.27183821015877,351,351,14,l2,106.50218711368693,112.21115949097307,41196.0,72.98561405995324,0,0.0,351,D
D088,11.932252002820967,12.11115486221939,0.8547008547008548,3,1290.9945064282897,116,351,14,l2,108.75006882343098,110.38058234826163,7035.0,96.47558968732858,0,0.0,351,D
E078,0.07409163522009243,0.10374391305854196,1.9943019943019942,7,7.034705121103109,351,351,14,l2,108.92314726472905,152.51537486421148,95270.0,72.27005499715531,0,0.0,351,E
D054,0.2119745844790836,0.22447845045461165,1.1396011396011396,4,20.769792323357425,351,351,14,l2,110.00575060171795,116.49472268977019,35280.0,73.05255311218785,0,0.0,351,D
E086,0.16410355903817425,0.19491917020991179,1.1396011396011396,4,16.103474627644378,351,351,14,l2,111.57873185827772,132.53115261095869,65197.0,79.30543729473301,0,0.0,351,E
D022,0.08033474140072826,0.10341670902039163,0.8547008547008548,3,7.691238080160899,351,351,14,l2,112.357405242157,144.64020026221235,153364.0,81.36064382304416,0,0.0,351,D
D040,0.1986196571082695,0.20621218693470866,1.1396011396011396,4,19.649446787446855,351,351,14,l2,113.5340516901193,117.87405854706309,38239.0,72.77658298917078,0,0.0,351,D
