dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
B043,0.3593971200426489,0.44222333513044815,0.5698005698005698,2,49.789641639178974,351,351,14,asymmetric,3.004191311125732,3.6965335192955413,B
B092,0.5062754606362734,0.6257654806199265,1.7094017094017095,6,67.65095528516555,348,351,14,asymmetric,3.0318832428987084,3.7474616531711837,B
B079,0.3180937617884907,0.3874817689749269,1.7094017094017095,6,32.31489060723661,351,351,14,asymmetric,3.0984688648286314,3.774359453348362,B
B056,0.29773267725344144,0.3802721291764312,0.5698005698005698,2,30.079019891222664,351,351,14,asymmetric,3.1664845703336093,4.044318684374979,B
B021,0.43527949410912115,0.5358697218012047,3.418803418803419,12,41.49813761012914,351,351,14,asymmetric,3.1672473730903006,3.899177405926715,B
B086,0.4416462863500751,0.5107971448008944,1.1396011396011396,4,59.54340702918488,351,351,14,asymmetric,3.199733635863934,3.700732590395084,B
B018,0.4063824464934265,0.49525598631328493,1.4245014245014245,5,49.44497843471448,351,351,14,asymmetric,3.253375141443101,3.964869861938264,B
B030,0.42166225046768313,0.5379796482666234,1.9943019943019942,7,43.50301330943517,351,351,14,asymmetric,3.2555689423573257,4.1536320421725055,B
B011,0.3729816719679967,0.44210165496100395,1.1396011396011396,4,43.71354939934714,351,351,14,asymmetric,3.2622613474123927,3.8668150448156187,B
B045,0.3270718550674507,0.41171508240144866,1.7094017094017095,6,30.011912472374586,351,351,14,asymmetric,3.3620377580722565,4.232102613402925,B
B058,0.3031013621330848,0.35353984451296955,1.4245014245014245,5,30.960184931859697,351,351,14,asymmetric,3.4316946242646122,4.002755960383308,B
B091,0.20906744274728686,0.25678613728672695,1.4245014245014245,5,22.79065554072317,351,351,14,asymmetric,4.572084588399356,5.615642136219134,B
B006,0.31687468552421183,0.4042927762969355,1.4245014245014245,5,32.848739028830096,351,351,14,asymmetric,4.587912113487306,5.853606521769305,B
B053,0.19935443543354003,0.23996490794442188,0.8547008547008548,3,20.659516077722937,351,351,14,asymmetric,4.626045232496249,5.568416453582097,B
B036,0.2737054350595278,0.3302871699692704,1.9943019943019942,7,30.946631301667054,351,351,14,asymmetric,4.789455219759601,5.779554979918116,B
B057,0.29861994957479704,0.3643267217856821,1.9943019943019942,7,35.55142831979253,351,351,14,asymmetric,4.792382267677583,5.846873002332613,B
B078,0.19858112469526196,0.24161562079548615,1.4245014245014245,5,20.47789472089314,351,351,14,asymmetric,4.840061315578251,5.888950529644969,B
B076,0.283156764798304,0.3516327971604772,2.2792022792022792,8,29.717257062377634,351,351,14,asymmetric,5.16216563516908,6.410536379002545,B
B098,0.31921934091095205,0.38965200998279553,1.1396011396011396,4,45.024499501459594,351,351,14,asymmetric,5.178447085888777,6.321021495276461,B
B025,0.23544401571900567,0.2992995679434375,1.7094017094017095,6,22.552055262635136,351,351,14,asymmetric,5.215990502082587,6.6306365821315385,B
B047,0.20535313575028422,0.26304315346385176,0.8547008547008548,3,24.353797552310986,351,351,14,asymmetric,5.415238246451939,6.936545380231943,B
B066,0.2611100243516086,0.31420681552581814,1.4245014245014245,5,31.36454808639802,351,351,14,asymmetric,5.515298349124861,6.636835698884376,B
B003,0.261051471501105,0.3548015301503804,1.4245014245014245,5,24.419894622218134,351,351,14,asymmetric,5.639753015364329,7.665128214046538,B
B100,0.2872616047871675,0.35184133661274464,0.8547008547008548,3,32.50628474010346,351,351,14,asymmetric,5.665846410089916,6.939594226125445,B
B055,0.360175231857046,0.4519480999975267,1.1396011396011396,4,49.422061970988004,351,351,14,asymmetric,5.824372125414794,7.30842568543009,B
B001,0.3283595057952837,0.41430707859359794,0.8547008547008548,3,41.19737742678385,351,351,14,asymmetric,5.94976198535044,7.507102620670321,B
B059,0.24703224109870695,0.3018791425294683,0.8547008547008548,3,27.167135933315983,351,351,14,asymmetric,5.972409111007485,7.298422802008741,B
B069,0.2442817132883168,0.29218144694063536,1.4245014245014245,5,27.559043107028604,351,351,14,asymmetric,5.98524995521232,7.158861662932947,B
B013,0.35451294728155697,0.44016730949765054,1.1396011396011396,4,59.14348650758098,351,351,14,asymmetric,6.47920386555894,8.044653249080993,B
B063,0.3598043147586772,0.42604061109168756,1.4245014245014245,5,45.617234076191345,351,351,14,asymmetric,6.5113305052624435,7.709999890753275,B
B052,0.36123199676434326,0.42416143077569135,1.1396011396011396,4,46.20592953237162,351,351,14,asymmetric,6.673015005754991,7.8355063166654775,B
B050,0.4270729215464819,0.5450477001177305,1.1396011396011396,4,64.45905214435611,350,351,14,asymmetric,6.751645702739111,8.616722757701671,B
B035,0.3512418948283573,0.43011466501036094,0.8547008547008548,3,47.64690742199027,351,351,14,asymmetric,6.843713158778165,8.38049627921897,B
B074,0.33761970210335424,0.42265535399699816,1.9943019943019942,7,33.682043500918255,351,351,14,asymmetric,6.928417989317552,8.673465854246091,B
B062,0.3521841665862262,0.42519182520184173,0.8547008547008548,3,42.00231487956951,351,351,14,asymmetric,6.941339214938783,8.380276486456813,B
B032,0.4243184232292004,0.509443380115401,1.7094017094017095,6,45.60140318162556,351,351,14,asymmetric,7.13725347790655,8.569098906556489,B
B031,0.3192584965033764,0.3923459327671344,1.4245014245014245,5,34.77945431766105,351,351,14,asymmetric,7.362955923632,9.048547936609554,B
B072,0.3061640239603617,0.3680322324727795,1.7094017094017095,6,28.71144460590506,351,351,14,asymmetric,7.381082537756639,8.87261752474262,B
B094,0.4059817473201282,0.5101200128328206,1.9943019943019942,7,38.249934446792444,351,351,14,asymmetric,7.761075568427522,9.751866911989248,B
B068,0.3835996421062856,0.4804001270186989,2.2792022792022792,8,34.51858606376699,351,351,14,asymmetric,8.26323901414708,10.348448320194821,B
B067,0.382861727677429,0.4983354670560263,2.849002849002849,10,35.86760815348041,351,351,14,asymmetric,8.349876140657319,10.868256411150659,B
B099,0.33006807813166317,0.3962236086155988,1.4245014245014245,5,38.87267834767951,351,351,14,asymmetric,8.357022821527323,10.03202054064623,B
B027,0.2951669046543138,0.3784659124942771,2.2792022792022792,8,30.063098943076028,351,351,14,asymmetric,8.489202001382614,10.884938423446517,B
B044,0.5236624313101564,0.6428658502525197,4.5584045584045585,16,48.73423748985705,350,351,14,asymmetric,8.512871319247157,10.450691001540962,B
B016,0.3382059257612927,0.407926514849889,0.8547008547008548,3,35.40267685878173,351,351,14,asymmetric,8.887781935105881,10.719983398790246,B
A004,0.033555864740470405,0.04443051107907559,1.1396011396011396,4,3.3930413367905317,351,351,14,asymmetric,9.145741755731741,12.109656048122066,A
A094,0.03381109595621118,0.04225431242595036,0.8547008547008548,3,3.5369856129380666,351,351,14,asymmetric,9.196810755906855,11.493413745171466,A
A032,0.036909506521870465,0.04614136802914543,0.5698005698005698,2,3.7717461526732796,351,351,14,asymmetric,9.907731351825172,12.385868078934708,A
A015,0.03732549564433755,0.050481043510287836,1.1396011396011396,4,3.769047052986177,351,351,14,asymmetric,9.985154957299166,13.504470152504295,A
A099,0.03647800018755155,0.04572222890490571,1.1396011396011396,4,3.6991147520586285,351,351,14,asymmetric,10.070214422146353,12.622200958483058,A
A053,0.03687579824841725,0.047362963342421,1.1396011396011396,4,3.6645294086209534,351,351,14,asymmetric,10.096299394504692,12.967601538945871,A
A077,0.03764606864079668,0.048475537592775744,0.8547008547008548,3,3.75172010810536,351,351,14,asymmetric,10.36371601317066,13.344997853318333,A
B007,0.27079426535596757,0.34142362858256065,1.9943019943019942,7,25.83638227097329,351,351,14,asymmetric,10.416707039419585,13.133623456187276,B
A037,0.038462850365959984,0.0476468744185414,0.5698005698005698,2,3.8400777602927665,351,351,14,asymmetric,10.512412034637148,13.022528785167898,A
A067,0.03915441865426946,0.051701561195650794,1.1396011396011396,4,3.888651157881219,351,351,14,asymmetric,10.58820259209672,13.981221611307072,A
A092,0.040638509497433514,0.05232440373262488,1.1396011396011396,4,4.135667722727868,351,351,14,asymmetric,11.078451338380123,14.264139303589586,A
B097,0.26549532657166663,0.33877978355401167,1.1396011396011396,4,26.41923824466187,351,351,14,asymmetric,11.134919380232205,14.20848203332936,B
B041,0.2783352407136637,0.3572658421387659,1.4245014245014245,5,26.725240959984987,351,351,14,asymmetric,11.148476208528201,14.309972862190627,B
B029,0.2551874453213823,0.3226254306179434,1.4245014245014245,5,27.73074301077591,351,351,14,asymmetric,11.177355511028297,14.13117769322012,B
A086,0.0408710744336505,0.052672534483951816,1.1396011396011396,4,4.129175647486671,351,351,14,asymmetric,11.262717388947038,14.514809759047736,A
B064,0.24365264226791863,0.29982464156272665,1.9943019943019942,7,26.279153861185524,351,351,14,asymmetric,11.414883331776792,14.04648548677344,B
B028,0.2494010962885426,0.30323740688037315,1.1396011396011396,4,27.42679940191522,351,351,14,asymmetric,11.571216105580957,14.069006185318736,B
B089,0.2912166510706938,0.3766130242250308,1.4245014245014245,5,31.84077744395899,351,351,14,asymmetric,11.5731654295872,14.96688055531326,B
B019,0.3381395393695668,0.4286730437015242,1.4245014245014245,5,50.33548771745184,351,351,14,asymmetric,11.59211702915669,14.695791267408664,B
B042,0.2686344525842176,0.3380987204336252,1.1396011396011396,4,33.63364124278018,351,351,14,asymmetric,11.744912562271804,14.781945765739065,B
A050,0.04267918777529381,0.05491493075003419,0.8547008547008548,3,4.265586598244046,351,351,14,asymmetric,11.767661292607292,15.14134496597595,A
C086,0.05054142018633857,0.06706620348486181,0.5698005698005698,2,4.927503799030692,351,351,14,asymmetric,11.889617111698467,15.776989994155338,C
C029,0.04996008836626893,0.0632529390977345,0.5698005698005698,2,5.072902692491186,351,351,14,asymmetric,11.988855507129532,15.17872309761561,C
A078,0.044474499861899545,0.055645001032872704,1.1396011396011396,4,4.449356745238983,351,351,14,asymmetric,11.993543545379206,15.005919010730956,A
B051,0.2890160725427777,0.3802794222618286,1.7094017094017095,6,31.581737379681012,351,351,14,asymmetric,12.041512948334988,15.84389251041875,B
B083,0.3855455513478242,0.4800632955564153,1.9943019943019942,7,42.92255068642832,351,351,14,asymmetric,12.076033594068317,15.036512453980713,B
A075,0.045140759678914795,0.05547494969560491,0.5698005698005698,2,4.462283031527599,351,351,14,asymmetric,12.203180639352897,14.99688611600159,A
A054,0.045137575124523134,0.055926512149008394,0.5698005698005698,2,4.417574450969428,351,351,14,asymmetric,12.387499534458872,15.348401886865187,A
C048,0.050384511864916146,0.062277022763690966,0.5698005698005698,2,4.956673441317147,351,351,14,asymmetric,12.395164101240766,15.320857309529103,C
B033,0.2338223166512488,0.28529541551933685,1.4245014245014245,5,23.831978325466867,351,351,14,asymmetric,12.495171491246365,15.245829370074649,B
B008,0.3505017056550999,0.42873967001254115,1.1396011396011396,4,43.679290525033636,351,351,14,asymmetric,12.549159358882166,15.350345963098588,B
C004,0.05003757335122244,0.06488026081771524,1.1396011396011396,4,4.928585597710565,351,351,14,asymmetric,12.640118280150542,16.38956719636569,C
C051,0.05455224188152871,0.06776324742531403,1.1396011396011396,4,5.5616475127861085,351,351,14,asymmetric,12.727923922068127,15.810266053130105,C
B015,0.32431379124050624,0.415701776320252,1.7094017094017095,6,37.04356488524002,351,351,14,asymmetric,12.780365699255505,16.381729259435115,B
A028,0.046666616435944386,0.05726766110873221,0.5698005698005698,2,4.6650899489938045,351,351,14,asymmetric,12.786386996802404,15.691012832333318,A
A008,0.046846722901885456,0.060723066355936786,0.8547008547008548,3,4.570963484181054,351,351,14,asymmetric,12.799165335740774,16.590372129349362,A
C094,0.05490602190628987,0.06818650582419021,0.8547008547008548,3,5.576408613833942,351,351,14,asymmetric,12.80702514390816,15.904745312929064,C
B093,0.32241786226346303,0.4197805736211084,1.4245014245014245,5,37.451818054874934,351,351,14,asymmetric,12.867320269477464,16.75295235123785,B
B004,0.33155180722570204,0.42570672660935494,1.1396011396011396,4,46.09782647908644,351,351,14,asymmetric,12.888013839850366,16.547984552302104,B
B095,0.2896164648491978,0.35439972718933915,1.7094017094017095,6,35.152852709236825,351,351,14,asymmetric,12.902372253125087,15.788457361993435,B
B048,0.29362723154649084,0.37996120047557874,1.9943019943019942,7,32.188889794132166,351,351,14,asymmetric,12.915415463949493,16.71288026821214,B
B024,0.23434131162101118,0.27760590551337466,1.9943019943019942,7,24.65761579322561,351,351,14,asymmetric,12.988917998822714,15.386959805591749,B
A088,0.04764019155876077,0.05755327830867312,0.8547008547008548,3,4.676487779729182,351,351,14,asymmetric,13.101052678659212,15.827151534885108,A
A066,0.04849344991593589,0.05806592653812899,1.1396011396011396,4,4.890284205140061,351,351,14,asymmetric,13.177507843253462,15.77871245927847,A
C093,0.05497707482387724,0.06872573238180565,1.1396011396011396,4,5.441120986601895,351,351,14,asymmetric,13.243992988056307,16.55604851075772,C
A090,0.04808603172192005,0.0589417666992534,0.5698005698005698,2,4.880721914039684,351,351,14,asymmetric,13.291472358007645,16.292108846614145,A
A044,0.04922401211091418,0.057649740305372184,0.8547008547008548,3,4.986042534432216,351,351,14,asymmetric,13.335219622833955,15.617823805975886,A
C087,0.05265520034428416,0.06737314003417627,0.5698005698005698,2,5.3813173447587115,351,351,14,asymmetric,13.352518724342008,17.08475341356684,C
B038,0.35492816773292796,0.42909043698811306,1.1396011396011396,4,47.47634661389844,351,351,14,asymmetric,13.364916219162703,16.157516540375756,B
B073,0.24324124940326783,0.29037522115403763,1.9943019943019942,7,24.803735486376198,351,351,14,asymmetric,13.385891662317725,15.979737241627893,B
B014,0.22881270862526168,0.2920441729574825,1.1396011396011396,4,22.134185450354106,351,351,14,asymmetric,13.443235547778194,17.158219187262688,B
C060,0.05018876857533972,0.0632703410431768,0.5698005698005698,2,5.0030686356148735,351,351,14,asymmetric,13.508500095777976,17.029455639236584,C
A034,0.04911937438377776,0.06416007397559895,0.8547008547008548,3,4.72340014057133,351,351,14,asymmetric,13.535396379338327,17.68003041329881,A
B026,0.27087473430199,0.33076537486864455,1.9943019943019942,7,29.050706318106474,351,351,14,asymmetric,13.577692522248467,16.57973220922773,B
A018,0.04972596703287326,0.060928627500903956,1.1396011396011396,4,4.837028682382375,351,351,14,asymmetric,13.670674190231258,16.750512159415184,A
A039,0.0505683367193949,0.05945437474624631,0.8547008547008548,3,5.172190322568639,351,351,14,asymmetric,13.72951952331879,16.14211682213043,A
C069,0.058469820508364204,0.07272350944378356,0.5698005698005698,2,5.832707210796186,351,351,14,asymmetric,13.761563566487132,17.11633778395968,C
A100,0.05030077995422272,0.06255727694149474,0.5698005698005698,2,4.963355661217736,351,351,14,asymmetric,13.784706620503371,17.143545495733274,A
C007,0.06218635733976516,0.07396399197091356,1.1396011396011396,4,6.172240749865718,351,351,14,asymmetric,13.815824306872441,16.432438911349887,C
C024,0.05986921857081223,0.07609896855885266,0.8547008547008548,3,5.821301409597264,351,351,14,asymmetric,13.907227168578848,17.677291742011544,C
A074,0.0514643425800912,0.06282155877943219,0.8547008547008548,3,5.294653449929847,351,351,14,asymmetric,13.945517240677018,17.023031620026646,A
A047,0.05246361820678102,0.06203469223149305,0.8547008547008548,3,5.283927798103223,351,351,14,asymmetric,14.144550194142738,16.724977194446296,A
B040,0.3191258496275299,0.3846344440521839,1.9943019943019942,7,38.27840022267443,351,351,14,asymmetric,14.157004571368283,17.06308526591611,B
C062,0.05457256765710138,0.07086077290954472,0.8547008547008548,3,5.37360333718501,351,351,14,asymmetric,14.326620567895338,18.602668890378652,C
C100,0.06337994291707016,0.07615270269048642,0.5698005698005698,2,6.312131668160433,351,351,14,asymmetric,14.405123436331023,17.308142478165937,C
A021,0.05320019616637713,0.061968696132745776,0.5698005698005698,2,5.290577179454459,351,351,14,asymmetric,14.570487914148622,16.972007682715432,A
B081,0.43496125566642146,0.5518275103641742,1.9943019943019942,7,65.3235879073202,351,351,14,asymmetric,14.601562608311808,18.524739471854886,B
A082,0.05325252445686787,0.06825457713710516,1.1396011396011396,4,5.223831990472584,351,351,14,asymmetric,14.675849560574767,18.810261412041186,A
A069,0.053734158583865224,0.06745641745772415,0.8547008547008548,3,5.167891378682019,351,351,14,asymmetric,14.870583938350189,18.668131118492738,A
A031,0.05464296619420627,0.06300537855337122,0.8547008547008548,3,5.4784678839236465,351,351,14,asymmetric,14.877209177729709,17.153977196793072,A
C076,0.05294439441328002,0.0667099213155981,0.5698005698005698,2,5.367015046735858,351,351,14,asymmetric,15.066375759475958,18.98362900480684,C
C003,0.05536619759373923,0.06589832639314455,1.1396011396011396,4,5.537330158980029,351,351,14,asymmetric,15.08579032897445,17.955510369195324,C
C001,0.05505442122291935,0.06578391144789998,0.5698005698005698,2,5.493077912176114,351,351,14,asymmetric,15.123026014388076,18.07033444465006,C
C036,0.06452105868223171,0.0781003141329531,1.1396011396011396,4,6.4190151306627685,351,351,14,asymmetric,15.15141954952407,18.34022334019561,C
C027,0.06070817591496402,0.07441535103539232,1.1396011396011396,4,6.132787651938574,351,351,14,asymmetric,15.162342568619147,18.585816947343783,C
B090,0.5138561843037662,0.6251435238350792,1.1396011396011396,4,88.52955915036472,351,351,14,asymmetric,15.355662442057563,18.681283252154262,B
C037,0.05729658989339663,0.07184205476678447,0.5698005698005698,2,5.647878045505384,351,351,14,asymmetric,15.375564383615163,19.27884609839942,C
C073,0.06452544604366385,0.0802569299971362,1.1396011396011396,4,6.35645866180437,351,351,14,asymmetric,15.463863235746324,19.233996280424783,C
B054,0.4162038789443843,0.5014831936654236,1.4245014245014245,5,55.197491830824774,351,351,14,asymmetric,15.467132185044301,18.636315607327028,B
A003,0.05686670615469145,0.07249784031217775,0.5698005698005698,2,5.540747322536311,351,351,14,asymmetric,15.585851848397358,19.869985002483794,A
C014,0.0649925796850776,0.08034507798645119,1.1396011396011396,4,6.42787513904131,351,351,14,asymmetric,15.743758063542474,19.462736754632477,C
C055,0.06286605502404777,0.07926635633742478,0.8547008547008548,3,6.188670727576027,351,351,14,asymmetric,15.76576778772594,19.87869235499093,C
C067,0.06478625855199487,0.08004761943143962,0.5698005698005698,2,6.348493158366006,351,351,14,asymmetric,15.80009488480873,19.522040793646994,C
