dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
C088,,,,0,5.1687568904046435,351,351,14,l2,65.4539399851878,79.15894869825588,C
A001,,,,0,3.907147997223291,351,351,14,l2,65.5198187036512,83.54334710214418,A
E098,,,,0,10.812057875343141,351,351,14,l2,66.2374344691866,87.83439289271539,E
C092,,,,0,4.324902888473449,351,351,14,l2,66.3154032212531,84.44969223386038,C
E097,,,,0,9.267082944730621,351,351,14,l2,66.39160317098403,104.02604228774807,E
A019,,,,0,3.9048448631685986,351,351,14,l2,66.54986558641268,83.20727294927782,A
C046,,,,0,4.4851041296962935,351,351,14,l2,66.66814923162443,86.65791152207655,C
C065,,,,0,4.856229056332422,351,351,14,l2,66.89676996871412,87.50204619782181,C
E099,,,,0,26.267458283085393,351,351,14,l2,66.9557495647523,74.81764265067198,E
A061,,,,0,4.026364286739232,351,351,14,l2,67.12325896531765,80.10967773531883,A
A052,,,,0,4.027866936343461,351,351,14,l2,67.70277458669491,91.35925175548184,A
E035,,,,0,26.766408347768323,351,351,14,l2,67.71535383691388,73.24800377489309,E
E006,,,,0,9.015386111506649,351,351,14,l2,67.7762523858415,113.63579492440991,E
C078,,,,0,5.174664167232053,351,351,14,l2,67.79776499876083,81.30811165071744,C
C099,,,,0,4.97575151925851,351,351,14,l2,67.9171200781463,84.95714058256901,C
C031,,,,0,4.687444883175564,351,351,14,l2,68.12598551387855,87.97655456321131,C
C026,,,,0,4.747540897919015,351,351,14,l2,68.56334605514766,86.7101302988431,C
C042,,,,0,5.198052828629811,351,351,14,l2,68.6519073131107,86.42472272756636,C
A005,,,,0,4.398800431984133,351,351,14,l2,69.34492592963221,92.8718278404893,A
C058,,,,0,4.9253738774550495,351,351,14,l2,69.4651352639373,81.74230568221563,C
A024,,,,0,4.313394598216623,351,351,14,l2,69.55789220252797,82.68411283385211,A
C017,,,,0,5.34102965554787,351,351,14,l2,69.98462761275877,85.9859746555934,C
E058,,,,0,9.542642378472706,351,351,14,l2,70.72426644359803,109.30572856015623,E
A010,,,,0,4.363695104798889,351,351,14,l2,70.76893842795702,88.14676731456136,A
A006,,,,0,4.214167973194733,351,351,14,l2,70.96419632551343,90.21022908309764,A
C068,,,,0,4.914981745028162,351,351,14,l2,71.11744307025775,93.5575516700029,C
A002,,,,0,4.3689157697484875,351,351,14,l2,71.27003278617494,93.3066822174691,A
E012,,,,0,10.001109080945291,351,351,14,l2,71.31627766371848,109.93221297292028,E
A060,,,,0,4.312721413038505,351,351,14,l2,71.40054428613725,84.09017587589248,A
A085,,,,0,4.165130039169662,351,351,14,l2,71.42994103219786,88.42197479224677,A
A084,,,,0,4.312597388496474,351,351,14,l2,71.47217319472227,84.88945884266577,A
A049,,,,0,4.3317302415188905,351,351,14,l2,71.66517713151232,88.44999950695623,A
C010,,,,0,4.929877923539756,351,351,14,l2,72.10359413513068,90.30153840053623,C
D039,,,,0,6.325661769000249,351,351,14,l2,72.30836765145614,89.19669570737608,D
C052,,,,0,4.9420381826440405,351,351,14,l2,72.43201013582781,92.8210170027161,C
